tss_id	gene_name	gene_count	chr	peak_start	peak_end	peak_score	strand	tss_start	tss_end	median_cpm	cpm_rank	cpm_max	canonical_rank
hg_77351.1	AHR	1	7	17298700	17298717	32021	+	17298710	17298711	0.853892062624753	2	1.47083037973032	3
hg_77350.1	AHR	1	7	17298642	17298658	112897	+	17298651	17298652	0.704678957489433	3	1.47083037973032	1
hg_77352.1	AHR	1	7	17299221	17299252	3167	+	17299237	17299238	0	4	1.47083037973032	5
hg_77353.1	AHR	1	7	17299689	17299699	993	+	17299696	17299697	0	5	1.47083037973032	7
hg_77358.1	AHR	1	7	17330025	17330040	3220	+	17330031	17330032	0	6	1.47083037973032	4
hg_77362.1	AHR	1	7	17344646	17344651	1312	+	17344648	17344649	0	7	1.47083037973032	6
hg_66977.1	AIF1	1	6	31615984	31616009	44435	+	31615990	31615991	2.33960322229814	1	2.33960322229814	3
hg_66978.1	AIF1	1	6	31616010	31616049	50746	+	31616042	31616043	1.52177874934567	2	2.33960322229814	2
hg_66974.1	AIF1	1	6	31615655	31615688	15045	+	31615677	31615678	0.703370327577773	3	2.33960322229814	4
hg_66972.1	AIF1	1	6	31615213	31615319	372267	+	31615264	31615265	0.0732553827688982	4	2.33960322229814	1
hg_66979.1	AIF1	1	6	31616059	31616070	2749	+	31616064	31616065	0.0732553827688982	5	2.33960322229814	7
hg_66973.1	AIF1	1	6	31615518	31615536	937	+	31615522	31615523	0	6	2.33960322229814	9
hg_66975.1	AIF1	1	6	31615690	31615701	1269	+	31615696	31615697	0	7	2.33960322229814	8
hg_66976.1	AIF1	1	6	31615855	31615874	5334	+	31615861	31615862	0	8	2.33960322229814	5
hg_66980.1	AIF1	1	6	31616435	31616451	3331	+	31616442	31616443	0	9	2.33960322229814	6
hg_69114.1	AIM1	1	6	106360685	106360725	13289	+	106360716	106360717	9.24136139578782	1	9.24136139578782	2
hg_69124.1	AIM1	1	6	106511905	106511927	5422	+	106511918	106511919	0.176206299516173	2	9.24136139578782	6
hg_69115.1	AIM1	1	6	106360803	106360812	756	+	106360807	106360808	0	3	9.24136139578782	17
hg_69116.1	AIM1	1	6	106360827	106360852	4292	+	106360838	106360839	0	4	9.24136139578782	8
hg_69122.1	AIM1	1	6	106511843	106511861	3286	+	106511854	106511855	0	5	9.24136139578782	11
hg_69123.1	AIM1	1	6	106511878	106511889	778	+	106511883	106511884	0	6	9.24136139578782	16
hg_69125.1	AIM1	1	6	106511931	106511960	1781	+	106511936	106511937	0	7	9.24136139578782	13
hg_69126.1	AIM1	1	6	106512191	106512202	545	+	106512196	106512197	0	8	9.24136139578782	18
hg_69127.1	AIM1	1	6	106512213	106512291	7755	+	106512266	106512267	0	9	9.24136139578782	4
hg_69128.1	AIM1	1	6	106512304	106512318	1683	+	106512311	106512312	0	10	9.24136139578782	15
hg_69129.1	AIM1	1	6	106512511	106512530	4139	+	106512522	106512523	0	11	9.24136139578782	9
hg_69130.1	AIM1	1	6	106512534	106512581	22184	+	106512568	106512569	0	12	9.24136139578782	1
hg_69131.1	AIM1	1	6	106512584	106512613	8873	+	106512590	106512591	0	13	9.24136139578782	3
hg_69132.1	AIM1	1	6	106512616	106512662	5281	+	106512634	106512635	0	14	9.24136139578782	7
hg_69133.1	AIM1	1	6	106512751	106512787	6733	+	106512766	106512767	0	15	9.24136139578782	5
hg_69134.1	AIM1	1	6	106512810	106512821	1691	+	106512815	106512816	0	16	9.24136139578782	14
hg_69135.1	AIM1	1	6	106512832	106512848	2364	+	106512842	106512843	0	17	9.24136139578782	12
hg_69136.1	AIM1	1	6	106512888	106512905	499	+	106512893	106512894	0	18	9.24136139578782	19
hg_69143.1	AIM1	1	6	106541111	106541162	3781	+	106541152	106541153	0	19	9.24136139578782	10
hg_11168.1	AIM1L	1	1	26336424	26336460	2994	-	26336430	26336431	1.3549150597406	1	1.3549150597406	2
hg_11169.1	AIM1L	1	1	26354079	26354141	9861	-	26354129	26354130	0	2	1.3549150597406	1
hg_11170.1	AIM1L	1	1	26354351	26354368	280	-	26354361	26354362	0	3	1.3549150597406	3
hg_69786.1	AKAP7	1	6	131250395	131250455	15706	+	131250408	131250409	4.7522715531562	1	4.7522715531562	2
hg_69780.1	AKAP7	1	6	131135409	131135504	16666	+	131135468	131135469	3.58179374762863	2	4.7522715531562	1
hg_69781.1	AKAP7	1	6	131199918	131199936	918	+	131199930	131199931	1.33306259927489	3	4.7522715531562	7
hg_69785.1	AKAP7	1	6	131250376	131250394	1254	+	131250380	131250381	0.372627273662066	4	4.7522715531562	6
hg_69779.1	AKAP7	1	6	131135288	131135302	3557	+	131135295	131135296	0.0732553827688982	5	4.7522715531562	4
hg_69782.1	AKAP7	1	6	131199980	131200012	5902	+	131199990	131199991	0	6	4.7522715531562	3
hg_69783.1	AKAP7	1	6	131200029	131200035	308	+	131200033	131200034	0	7	4.7522715531562	8
hg_69787.1	AKAP7	1	6	131250488	131250512	2499	+	131250495	131250496	0	8	4.7522715531562	5
hg_102162.1	AKNA	1	9	114398458	114398502	33483	-	114398471	114398472	3.09452419981404	1	3.09452419981404	2
hg_102161.1	AKNA	1	9	114397928	114397981	22613	-	114397970	114397971	0.624677918094154	2	3.09452419981404	3
hg_102142.1	AKNA	1	9	114348966	114348978	307	-	114348971	114348972	0	3	3.09452419981404	8
hg_102150.1	AKNA	1	9	114373883	114373884	766	-	114373883	114373884	0	4	3.09452419981404	7
hg_102151.1	AKNA	1	9	114376666	114376688	1370	-	114376681	114376682	0	5	3.09452419981404	5
hg_102152.1	AKNA	1	9	114376743	114376750	1327	-	114376748	114376749	0	6	3.09452419981404	6
hg_102159.1	AKNA	1	9	114387974	114387991	55928	-	114387980	114387981	0	7	3.09452419981404	1
hg_102160.1	AKNA	1	9	114388023	114388032	5121	-	114388027	114388028	0	8	3.09452419981404	4
hg_103623.1	AKR1C3	1	10	5094367	5094399	86054	+	5094375	5094376	1.44062756967628	1	1.44062756967628	2
hg_103624.1	AKR1C3	1	10	5094403	5094436	191908	+	5094413	5094414	0.615157497388243	2	1.44062756967628	1
hg_103617.1	AKR1C3	1	10	5035333	5035348	8581	+	5035341	5035342	0	3	1.44062756967628	3
hg_103618.1	AKR1C3	1	10	5048748	5048791	273	+	5048785	5048786	0	4	1.44062756967628	6
hg_103619.1	AKR1C3	1	10	5077863	5077870	60	+	5077867	5077868	0	5	1.44062756967628	10
hg_103621.1	AKR1C3	1	10	5093789	5093818	122	+	5093814	5093815	0	6	1.44062756967628	7
hg_103622.1	AKR1C3	1	10	5094317	5094329	621	+	5094322	5094323	0	7	1.44062756967628	5
hg_103625.1	AKR1C3	1	10	5096007	5096017	83	+	5096011	5096012	0	8	1.44062756967628	8
hg_103626.1	AKR1C3	1	10	5096278	5096285	78	+	5096281	5096282	0	9	1.44062756967628	9
hg_103627.1	AKR1C3	1	10	5096356	5096369	1411	+	5096361	5096362	0	10	1.44062756967628	4
hg_36815.1	ALAS1	1	3	52198114	52198139	161713	+	52198120	52198121	38.0861463762121	1	38.0861463762121	2
hg_36816.1	ALAS1	1	3	52198152	52198170	354398	+	52198159	52198160	15.6099161445473	2	38.0861463762121	1
hg_36814.1	ALAS1	1	3	52198088	52198099	9571	+	52198093	52198094	1.48869165829068	3	38.0861463762121	3
hg_36818.1	ALAS1	1	3	52199244	52199272	2532	+	52199260	52199261	0.169555899188845	4	38.0861463762121	4
hg_36827.1	ALAS1	1	3	52211442	52211450	1615	+	52211449	52211450	0.16132197238317	5	38.0861463762121	5
hg_36817.1	ALAS1	1	3	52198335	52198350	318	+	52198337	52198338	0	6	38.0861463762121	9
hg_36819.1	ALAS1	1	3	52199274	52199292	1207	+	52199279	52199280	0	7	38.0861463762121	6
hg_36820.1	ALAS1	1	3	52199357	52199369	956	+	52199362	52199363	0	8	38.0861463762121	7
hg_36821.1	ALAS1	1	3	52199373	52199385	450	+	52199380	52199381	0	9	38.0861463762121	8
hg_133188.1	ALKBH2	1	12	109093629	109093631	13527	-	109093630	109093631	6.40131860471341	1	6.40131860471341	3
hg_133187.1	ALKBH2	1	12	109093459	109093495	62357	-	109093471	109093472	5.38235053439033	2	6.40131860471341	1
hg_133186.1	ALKBH2	1	12	109093424	109093455	15920	-	109093443	109093444	1.50146875032845	3	6.40131860471341	2
hg_200221.1	AMOT	1	X	112840871	112840903	24752	-	112840879	112840880	2.63727501079492	1	2.63727501079492	2
hg_200219.1	AMOT	1	X	112840817	112840843	55088	-	112840829	112840830	1.9042844900794	2	2.63727501079492	1
hg_200218.1	AMOT	1	X	112840789	112840803	7273	-	112840797	112840798	0.406733789220779	3	2.63727501079492	3
hg_200217.1	AMOT	1	X	112840773	112840784	5925	-	112840778	112840779	0.16132197238317	4	2.63727501079492	4
hg_200207.1	AMOT	1	X	112815642	112815663	1009	-	112815656	112815657	0	5	2.63727501079492	10
hg_200211.1	AMOT	1	X	112840464	112840478	1557	-	112840469	112840470	0	6	2.63727501079492	9
hg_200212.1	AMOT	1	X	112840581	112840592	3311	-	112840586	112840587	0	7	2.63727501079492	5
hg_200213.1	AMOT	1	X	112840596	112840599	542	-	112840597	112840598	0	8	2.63727501079492	12
hg_200214.1	AMOT	1	X	112840608	112840619	1904	-	112840613	112840614	0	9	2.63727501079492	7
hg_200215.1	AMOT	1	X	112840736	112840747	2944	-	112840741	112840742	0	10	2.63727501079492	6
hg_200216.1	AMOT	1	X	112840748	112840753	831	-	112840750	112840751	0	11	2.63727501079492	11
hg_200220.1	AMOT	1	X	112840847	112840856	1744	-	112840851	112840852	0	12	2.63727501079492	8
hg_17435.1	ANGEL2	1	1	213015766	213015812	30297	-	213015784	213015785	6.61906168890635	1	6.61906168890635	2
hg_17433.1	ANGEL2	1	1	213015430	213015514	66477	-	213015486	213015487	4.92256860901761	2	6.61906168890635	1
hg_17436.1	ANGEL2	1	1	213015839	213015877	30120	-	213015853	213015854	4.28287942421648	3	6.61906168890635	3
hg_17434.1	ANGEL2	1	1	213015737	213015750	5363	-	213015743	213015744	2.83604272491174	4	6.61906168890635	4
hg_102534.1	ANGPTL2	1	9	127122665	127122700	45735	-	127122683	127122684	4.70122393835546	1	4.70122393835546	2
hg_102532.1	ANGPTL2	1	9	127122623	127122643	67784	-	127122633	127122634	1.40644817400503	2	4.70122393835546	1
hg_102535.1	ANGPTL2	1	9	127122715	127122728	11364	-	127122722	127122723	0.452725948359049	3	4.70122393835546	4
hg_102533.1	ANGPTL2	1	9	127122645	127122658	14731	-	127122651	127122652	0.414566390939143	4	4.70122393835546	3
hg_102531.1	ANGPTL2	1	9	127108089	127108102	2122	-	127108095	127108096	0	5	4.70122393835546	6
hg_102536.1	ANGPTL2	1	9	127122731	127122738	3543	-	127122734	127122735	0	6	4.70122393835546	5
hg_49322.1	ANK2	1	4	113049616	113049681	56447	+	113049656	113049657	2.78784599580209	1	2.78784599580209	2
hg_49309.1	ANK2	1	4	112818088	112818164	71362	+	112818150	112818151	2.2384126890853	2	2.78784599580209	1
hg_49372.1	ANK2	1	4	113382648	113382664	5927	+	113382657	113382658	0.609358732795091	3	2.78784599580209	7
hg_49348.1	ANK2	1	4	113293410	113293446	21463	+	113293437	113293438	0.597512802627352	4	2.78784599580209	3
hg_49336.1	ANK2	1	4	113145608	113145644	2593	+	113145618	113145619	0.478167152556357	5	2.78784599580209	9
hg_49345.1	ANK2	1	4	113292969	113292995	1860	+	113292986	113292987	0.249461682285071	6	2.78784599580209	11
hg_49308.1	ANK2	1	4	112818064	112818087	6364	+	112818071	112818072	0.146510765537796	7	2.78784599580209	6
hg_49370.1	ANK2	1	4	113382576	113382603	1650	+	113382595	113382596	0.146510765537796	8	2.78784599580209	12
hg_49337.1	ANK2	1	4	113145675	113145696	565	+	113145685	113145686	0.0732553827688982	9	2.78784599580209	20
hg_49310.1	ANK2	1	4	112818213	112818242	13097	+	112818221	112818222	0	10	2.78784599580209	4
hg_49319.1	ANK2	1	4	113049439	113049448	748	+	113049443	113049444	0	11	2.78784599580209	18
hg_49320.1	ANK2	1	4	113049470	113049475	280	+	113049472	113049473	0	12	2.78784599580209	34
hg_49321.1	ANK2	1	4	113049479	113049488	387	+	113049483	113049484	0	13	2.78784599580209	26
hg_49326.1	ANK2	1	4	113116677	113116696	1256	+	113116690	113116691	0	14	2.78784599580209	13
hg_49327.1	ANK2	1	4	113116812	113116822	398	+	113116817	113116818	0	15	2.78784599580209	25
hg_49328.1	ANK2	1	4	113116835	113116859	2634	+	113116840	113116841	0	16	2.78784599580209	8
hg_49329.1	ANK2	1	4	113116875	113116886	497	+	113116881	113116882	0	17	2.78784599580209	23
hg_49330.1	ANK2	1	4	113116896	113116903	278	+	113116900	113116901	0	18	2.78784599580209	35
hg_49331.1	ANK2	1	4	113116981	113116992	1146	+	113116986	113116987	0	19	2.78784599580209	14
hg_49332.1	ANK2	1	4	113116995	113117039	12612	+	113117008	113117009	0	20	2.78784599580209	5
hg_49333.1	ANK2	1	4	113117153	113117167	274	+	113117160	113117161	0	21	2.78784599580209	36
hg_49334.1	ANK2	1	4	113117188	113117232	2524	+	113117219	113117220	0	22	2.78784599580209	10
hg_49343.1	ANK2	1	4	113292855	113292866	342	+	113292860	113292861	0	23	2.78784599580209	29
hg_49344.1	ANK2	1	4	113292871	113292882	236	+	113292876	113292877	0	24	2.78784599580209	37
hg_49346.1	ANK2	1	4	113293325	113293337	783	+	113293332	113293333	0	25	2.78784599580209	17
hg_49347.1	ANK2	1	4	113293382	113293391	822	+	113293386	113293387	0	26	2.78784599580209	16
hg_49350.1	ANK2	1	4	113317146	113317158	195	+	113317149	113317150	0	27	2.78784599580209	39
hg_49351.1	ANK2	1	4	113317188	113317197	174	+	113317192	113317193	0	28	2.78784599580209	40
hg_49352.1	ANK2	1	4	113317496	113317509	322	+	113317503	113317504	0	29	2.78784599580209	31
hg_49353.1	ANK2	1	4	113317701	113317743	545	+	113317735	113317736	0	30	2.78784599580209	21
hg_49354.1	ANK2	1	4	113332975	113332987	293	+	113332980	113332981	0	31	2.78784599580209	33
hg_49358.1	ANK2	1	4	113335893	113335898	61	+	113335895	113335896	0	32	2.78784599580209	42
hg_49359.1	ANK2	1	4	113335958	113335977	573	+	113335963	113335964	0	33	2.78784599580209	19
hg_49360.1	ANK2	1	4	113335995	113336007	326	+	113336002	113336003	0	34	2.78784599580209	30
hg_49361.1	ANK2	1	4	113336019	113336028	343	+	113336026	113336027	0	35	2.78784599580209	28
hg_49362.1	ANK2	1	4	113336345	113336361	75	+	113336346	113336347	0	36	2.78784599580209	41
hg_49364.1	ANK2	1	4	113355242	113355257	540	+	113355244	113355245	0	37	2.78784599580209	22
hg_49365.1	ANK2	1	4	113355274	113355285	468	+	113355279	113355280	0	38	2.78784599580209	24
hg_49369.1	ANK2	1	4	113382534	113382542	354	+	113382537	113382538	0	39	2.78784599580209	27
hg_49371.1	ANK2	1	4	113382639	113382644	236	+	113382641	113382642	0	40	2.78784599580209	38
hg_229289.1	ANK2	1	4	113049453	113049462	303	+	113049457	113049458	0	41	2.78784599580209	32
hg_229290.1	ANK2	1	4	113293459	113293471	995	+	113293463	113293464	0	42	2.78784599580209	15
hg_109556.1	ANK3	1	10	60733465	60733535	18911	-	60733527	60733528	5.57024832489221	1	5.57024832489221	2
hg_109503.1	ANK3	1	10	60140716	60140745	5283	-	60140739	60140740	4.69896757242884	2	5.57024832489221	12
hg_109501.1	ANK3	1	10	60140651	60140692	6286	-	60140664	60140665	3.59646595788417	3	5.57024832489221	10
hg_109500.1	ANK3	1	10	60139733	60139758	436	-	60139742	60139743	2.39026251590684	4	5.57024832489221	35
hg_109502.1	ANK3	1	10	60140696	60140714	1363	-	60140704	60140705	1.16166730021628	5	5.57024832489221	22
hg_109496.1	ANK3	1	10	60084781	60084794	1806	-	60084787	60084788	0.690069526923117	6	5.57024832489221	14
hg_109555.1	ANK3	1	10	60733423	60733435	875	-	60733429	60733430	0.406733789220779	7	5.57024832489221	28
hg_109546.1	ANK3	1	10	60572932	60572964	17062	-	60572955	60572956	0.365976873334737	8	5.57024832489221	3
hg_109554.1	ANK3	1	10	60733397	60733420	1382	-	60733402	60733403	0.256304974213157	9	5.57024832489221	20
hg_109507.1	ANK3	1	10	60141004	60141021	7763	-	60141011	60141012	0.178411790306341	10	5.57024832489221	7
hg_109504.1	ANK3	1	10	60140751	60140766	1480	-	60140758	60140759	0.176206299516173	11	5.57024832489221	19
hg_109499.1	ANK3	1	10	60139366	60139385	306	-	60139373	60139374	0	12	5.57024832489221	40
hg_109505.1	ANK3	1	10	60140940	60140945	105	-	60140942	60140943	0	13	5.57024832489221	45
hg_109506.1	ANK3	1	10	60140969	60140985	1013	-	60140979	60140980	0	14	5.57024832489221	26
hg_109515.1	ANK3	1	10	60300365	60300371	361	-	60300368	60300369	0	15	5.57024832489221	39
hg_109516.1	ANK3	1	10	60300474	60300488	7948	-	60300480	60300481	0	16	5.57024832489221	6
hg_109517.1	ANK3	1	10	60300501	60300511	1483	-	60300504	60300505	0	17	5.57024832489221	18
hg_109518.1	ANK3	1	10	60300526	60300540	5805	-	60300532	60300533	0	18	5.57024832489221	11
hg_109519.1	ANK3	1	10	60300698	60300710	241	-	60300704	60300705	0	19	5.57024832489221	41
hg_109520.1	ANK3	1	10	60389605	60389610	109	-	60389607	60389608	0	20	5.57024832489221	44
hg_109521.1	ANK3	1	10	60389675	60389686	819	-	60389680	60389681	0	21	5.57024832489221	30
hg_109522.1	ANK3	1	10	60389774	60389781	427	-	60389777	60389778	0	22	5.57024832489221	37
hg_109523.1	ANK3	1	10	60389784	60389832	21966	-	60389816	60389817	0	23	5.57024832489221	1
hg_109524.1	ANK3	1	10	60389833	60389884	16099	-	60389871	60389872	0	24	5.57024832489221	4
hg_109525.1	ANK3	1	10	60389893	60389904	1486	-	60389898	60389899	0	25	5.57024832489221	17
hg_109526.1	ANK3	1	10	60389930	60389942	1262	-	60389936	60389937	0	26	5.57024832489221	24
hg_109527.1	ANK3	1	10	60389956	60389966	688	-	60389961	60389962	0	27	5.57024832489221	32
hg_109528.1	ANK3	1	10	60389968	60389979	717	-	60389973	60389974	0	28	5.57024832489221	31
hg_109529.1	ANK3	1	10	60389986	60390000	1286	-	60389991	60389992	0	29	5.57024832489221	23
hg_109530.1	ANK3	1	10	60390086	60390089	239	-	60390087	60390088	0	30	5.57024832489221	42
hg_109531.1	ANK3	1	10	60390110	60390123	910	-	60390115	60390116	0	31	5.57024832489221	27
hg_109532.1	ANK3	1	10	60390161	60390173	608	-	60390167	60390168	0	32	5.57024832489221	34
hg_109533.1	ANK3	1	10	60390181	60390198	1075	-	60390186	60390187	0	33	5.57024832489221	25
hg_109534.1	ANK3	1	10	60390209	60390216	396	-	60390212	60390213	0	34	5.57024832489221	38
hg_109535.1	ANK3	1	10	60390221	60390222	145	-	60390221	60390222	0	35	5.57024832489221	43
hg_109536.1	ANK3	1	10	60390299	60390303	66	-	60390302	60390303	0	36	5.57024832489221	46
hg_109540.1	ANK3	1	10	60572547	60572564	430	-	60572557	60572558	0	37	5.57024832489221	36
hg_109541.1	ANK3	1	10	60572599	60572670	8914	-	60572662	60572663	0	38	5.57024832489221	5
hg_109542.1	ANK3	1	10	60572673	60572694	1740	-	60572678	60572679	0	39	5.57024832489221	16
hg_109543.1	ANK3	1	10	60572699	60572713	1381	-	60572707	60572708	0	40	5.57024832489221	21
hg_109544.1	ANK3	1	10	60572861	60572889	6938	-	60572883	60572884	0	41	5.57024832489221	8
hg_109545.1	ANK3	1	10	60572898	60572921	5105	-	60572913	60572914	0	42	5.57024832489221	13
hg_109547.1	ANK3	1	10	60573018	60573031	1770	-	60573023	60573024	0	43	5.57024832489221	15
hg_109548.1	ANK3	1	10	60573049	60573080	6863	-	60573056	60573057	0	44	5.57024832489221	9
hg_109549.1	ANK3	1	10	60573106	60573114	634	-	60573108	60573109	0	45	5.57024832489221	33
hg_109550.1	ANK3	1	10	60573450	60573462	849	-	60573456	60573457	0	46	5.57024832489221	29
hg_62062.1	ANKRA2	1	5	73565350	73565439	43961	-	73565392	73565393	4.34213067698188	1	4.34213067698188	2
hg_62064.1	ANKRA2	1	5	73565602	73565653	60069	-	73565638	73565639	2.99953230461111	2	4.34213067698188	1
hg_62065.1	ANKRA2	1	5	73565659	73565688	22360	-	73565679	73565680	1.77352589694377	3	4.34213067698188	3
hg_62063.1	ANKRA2	1	5	73565587	73565598	2179	-	73565592	73565593	0	4	4.34213067698188	4
hg_115431.1	ANKRD13D	1	11	67288515	67288583	29219	+	67288574	67288575	2.47053086612367	1	2.47053086612367	2
hg_115434.1	ANKRD13D	1	11	67289284	67289354	34458	+	67289305	67289306	2.07020858076935	2	2.47053086612367	1
hg_115435.1	ANKRD13D	1	11	67289396	67289455	12771	+	67289437	67289438	0.616612367875161	3	2.47053086612367	3
hg_115432.1	ANKRD13D	1	11	67288597	67288609	3073	+	67288602	67288603	0	4	2.47053086612367	4
hg_115433.1	ANKRD13D	1	11	67289014	67289037	2242	+	67289022	67289023	0	5	2.47053086612367	5
hg_41322.1	ANKRD28	1	3	15859780	15859847	21784	-	15859810	15859811	2.5735298923141	1	2.5735298923141	3
hg_41320.1	ANKRD28	1	3	15859526	15859564	7968	-	15859542	15859543	1.54411793538846	2	2.5735298923141	6
hg_41321.1	ANKRD28	1	3	15859608	15859652	6661	-	15859615	15859616	0.765971713585739	3	2.5735298923141	7
hg_41311.1	ANKRD28	1	3	15797930	15797996	93575	-	15797978	15797979	0.251667173075239	4	2.5735298923141	1
hg_41297.1	ANKRD28	1	3	15756597	15756607	68	-	15756601	15756602	0.16132197238317	5	2.5735298923141	22
hg_41293.1	ANKRD28	1	3	15686122	15686137	1546	-	15686130	15686131	0	6	2.5735298923141	16
hg_41296.1	ANKRD28	1	3	15756531	15756553	514	-	15756536	15756537	0	7	2.5735298923141	21
hg_41303.1	ANKRD28	1	3	15796021	15796071	8391	-	15796041	15796042	0	8	2.5735298923141	5
hg_41304.1	ANKRD28	1	3	15797148	15797155	651	-	15797151	15797152	0	9	2.5735298923141	19
hg_41305.1	ANKRD28	1	3	15797188	15797203	17713	-	15797194	15797195	0	10	2.5735298923141	4
hg_41306.1	ANKRD28	1	3	15797668	15797682	2156	-	15797674	15797675	0	11	2.5735298923141	11
hg_41307.1	ANKRD28	1	3	15797696	15797709	2202	-	15797701	15797702	0	12	2.5735298923141	10
hg_41308.1	ANKRD28	1	3	15797729	15797744	1644	-	15797734	15797735	0	13	2.5735298923141	15
hg_41309.1	ANKRD28	1	3	15797814	15797825	1176	-	15797819	15797820	0	14	2.5735298923141	17
hg_41310.1	ANKRD28	1	3	15797888	15797928	28674	-	15797906	15797907	0	15	2.5735298923141	2
hg_41312.1	ANKRD28	1	3	15798008	15798019	2069	-	15798013	15798014	0	16	2.5735298923141	12
hg_41313.1	ANKRD28	1	3	15798021	15798032	1865	-	15798026	15798027	0	17	2.5735298923141	14
hg_41314.1	ANKRD28	1	3	15798066	15798076	1103	-	15798071	15798072	0	18	2.5735298923141	18
hg_41315.1	ANKRD28	1	3	15798079	15798096	4143	-	15798090	15798091	0	19	2.5735298923141	8
hg_41316.1	ANKRD28	1	3	15798162	15798170	2054	-	15798165	15798166	0	20	2.5735298923141	13
hg_41317.1	ANKRD28	1	3	15798186	15798200	2366	-	15798197	15798198	0	21	2.5735298923141	9
hg_41319.1	ANKRD28	1	3	15859507	15859518	535	-	15859512	15859513	0	22	2.5735298923141	20
hg_171367.1	ANKRD29	1	18	23662810	23662864	5300	-	23662849	23662850	1.89800129127579	1	1.89800129127579	2
hg_171368.1	ANKRD29	1	18	23662869	23662924	6904	-	23662905	23662906	0.440406068358988	2	1.89800129127579	1
